language_ja_jp	language_en_us	longitude	latitude
長島村	ながしまむら	136.588196	35.688381
黒津村	くろづむら	136.603302	35.707153
越波村	おつぱむら	136.620285	35.756821
宇津志村	うつしむら	136.623367	35.57869
吉尾村	よしおむら	136.609085	35.592495
水鳥村	みどりむら	136.588943	35.606327
大井村	おおいむら	136.556473	35.656898
大河原村	おおかわらむら	136.55452	35.759239
能郷村	のうごむら	136.552109	35.7076
高富村	たかとみむら	136.793671	35.496399
天王町村	てんのうまちむら	136.793671	35.496399
佐賀村	さがむら	136.777328	35.494034
高木村	たかきむら	136.775269	35.503628
西深瀬村	にしふかせむら	136.777664	35.511917
東深瀬村	ひがしふかせむら	136.800461	35.515182
椎倉村	しぐらむら	136.800507	35.531315
伊佐美村	いさみむら	136.781906	35.532436
赤尾村	あかおむら	136.773453	35.523754
大桑村	おおがむら	136.759964	35.545288
梅原村	うめはらむら	136.755157	35.516628
四日市場村	よつかいちばむら	136.72377	35.522011
富山村	とみやまむら	136.72377	35.522011
小倉村	こぐらむら	136.72377	35.522011
藤倉村	ふじくらむら	136.737625	35.530243
大森村	おおもりむら	136.734085	35.523411
洞田村	ほらだむら	136.717636	35.532425
大岡村	おおかむら	136.72374	35.551998
掛村	かけむら	136.72374	35.551998
上願村	じようがんむら	136.73027	35.545959
松尾村	まつおむら	136.711243	35.542637
平井村	ひらいむら	136.722519	35.561462
長滝村	ながたきむら	136.698624	35.566093
畑野富永村	はたのとみながむら	136.785675	35.564178
青波村	あおなみむら	136.765808	35.572681
谷合村	たにあいむら	136.74704	35.585583
葛原村	くずはらむら	136.696365	35.602413
小倉洞	おぐらぼら	136.737885	35.626614
片狩村	かたかりむら	136.737885	35.626614
日原村	ひばらむら	136.737885	35.626614
神崎村	かんざきむら	136.710739	35.669319
井往戸洞	いおどぼら	136.710739	35.669319
仲越洞	なかごしぼら	136.710739	35.669319
円原村	えんばらむら	136.744659	35.65881
今島洞	こんじまぼら	136.744659	35.65881
岩佐村	いわさむら	136.794724	35.545597
中洞村	なかぼらむら	136.808746	35.560295
柿野村	かきのむら	136.788071	35.632442
相戸村	あいどむら	136.782578	35.612148
出戸村	でとむら	136.780167	35.594212
日永村	ひながむら	136.768784	35.60836
船越村	ふなこしむら	136.785156	35.582275
佐野村	さのむら	136.781876	35.576401
徳永村	とくながむら	136.767181	35.589481
笹賀村	ささがむら	136.754898	35.591885
田栗村	たぐりむら	136.749542	35.598869
椿村	つばきむら	136.757523	35.618229
加和屋町	かわやちよう	136.769951	35.431675
鍛冶屋町	かじやちよう	136.768982	35.43169
車町	くるまんちよう	136.768982	35.43169
本町	ほんまち	136.768982	35.43169
釜石町	かまいしちよう	136.768982	35.43169
七曲町	ななまがりちよう	136.768982	35.43169
上ヶ門町	あげもんちよう	136.768982	35.43169
上新町	かみしんまち	136.768707	35.432674
中新町	なかしんまち	136.767334	35.432709
大工町	だいくちよう	136.765701	35.433144
甚右横町	じんえいよこちよう	136.764999	35.432297
下新町	しもしんまち	136.763458	35.433163
上大久和町	かみおおくわちよう	136.76889	35.433517
中大桑町	なかおおくわちよう	136.766647	35.434792
蜂屋横町	はちやよこちよう	136.76683	35.433266
下大桑町	しもおおくわちよう	136.764679	35.43433
今町突貫北端	いままちとつかんきたのはし	136.770126	35.434963
上今町	かみいままち	136.770126	35.434963
中今町	なかいままち	136.770126	35.434963
下今町	しもいままち	136.770126	35.434963
東材木町	ひがしざいもくちよう	136.769348	35.434784
西材木町	にしざいもくちよう	136.76796	35.43549
久屋町	ひさやちよう	136.768021	35.43306
魚屋町	うおやちよう	136.767944	35.432335
靭屋町	うつぼやちよう	136.767151	35.430334
米屋町	こめやちよう	136.766777	35.429787
米屋横町	こめやよこちよう	136.767944	35.428192
末広町	すえひろちよう	136.76767	35.43008
善光寺大門	ぜんこうじだいもん	136.767944	35.428192
白木町	しろきちよう	136.765457	35.428143
万力町	まんりきちよう	136.766449	35.42783
上笹土居町	かみささどいちよう	136.764587	35.425686
下笹土居町	しもささどいちよう	136.764587	35.425686
布屋町	ぬのやちよう	136.766647	35.432293
上竹屋町	かみたけやちよう	136.766205	35.431244
東鋷横町	ひがしけぬきよこちよう	136.766312	35.430626
西鋷横町	にしけぬきよこちよう	136.765518	35.430984
中竹屋町	なかたけやちよう	136.765533	35.430157
下竹屋町	しもたけやちよう	136.764572	35.428738
東土居原横町	ひがしどいはらよこちよう	136.76416	35.427849
西土居原横町	にしどいはらよこちよう	136.76416	35.427849
上矢島町	かみやじまちよう	136.764328	35.430492
中矢島町	なかやじまちよう	136.764328	35.430492
下矢島町上切	しもやじまちようかみのきり	136.764328	35.430492
下矢島町下切	しもやじまちようしものきり	136.764328	35.430492
矢島横町	やじまよこちよう	136.767944	35.428192
木造横町	きづくりよこちよう	136.762695	35.429447
古屋敷新田村	ふるやしきしんでんむら	136.772706	35.433372
木挽町	こびきちよう	136.771667	35.434956
山口町	やまぐちちよう	136.771271	35.433315
上茶屋町	かみちややまち	136.770844	35.434971
下茶屋町	しもちややまち	136.770752	35.433819
中河原新田村	なかがわらしんでんむら	136.770857	35.437521
小熊村	おぐまむら	136.763766	35.422547
今泉村	いまいずみむら	136.759617	35.425176
忠節村	ちゆうせつむら	136.750968	35.423523
岐阜明屋敷村	ぎふあけやしきむら	136.761776	35.429925
長刀堀	なぎなたぼり	136.759537	35.403568
家中屋敷地	かちゆうやしきち	136.760265	35.403379
壱町目	いつちようめ	136.761139	35.404652
魚屋町	うおやちよう	136.761223	35.405058
弐町目	にちようめ	136.761139	35.404652
三町目	さんちようめ	136.761139	35.404652
四町目	よんちようめ	136.761139	35.404652
五町目	ごちようめ	136.761139	35.404652
六町目	ろくちようめ	136.761139	35.404652
七町目	ななちようめ	136.761139	35.404652
八町目	はつちようめ	136.761139	35.404652
九町目	きゆうちようめ	136.761139	35.404652
田町	たまち	136.761307	35.405464
東天神町	ひがしてんじんまち	136.760536	35.406061
西天神町	にしてんじんまち	136.758194	35.407074
清水町	しみずちよう	136.75679	35.407097
清水西町	しみずにしまち	136.75679	35.407097
清水片端通	しみずかたはしどおり	136.75679	35.407097
清水金具屋町	しみずかなぐやちよう	136.75679	35.407097
清水鍛冶屋町	しみずかじやまち	136.75679	35.407097
七軒町	しちけんちよう	136.761307	35.404087
南広江町	みなみひろえちよう	136.762436	35.405842
中広江町	なかひろえちよう	136.762589	35.407021
北広江町	きたひろえちよう	136.760994	35.409073
新町	しんまち	136.763763	35.405231
柳町	やなぎまち	136.765182	35.404377
荒町	あらまち	136.767563	35.403896
八幡町	はちまんちよう	136.76796	35.402878
上加納村	かみかのうむら	136.763784	35.415334
下加納村	しもかのうむら	136.751937	35.404613
鳥屋村	とやむら	136.743289	35.413726
宇佐村	うさむら	136.735771	35.398611
清村	せいむら	136.741377	35.402399
六条村	ろくじようむら	136.740671	35.396708
鏡島村	かがしまむら	136.713461	35.412137
江崎村	えさきむら		
西庄村	にしのしようむら	136.722042	35.398159
爪村	つめむら	136.716853	35.393547
今嶺村	いまみねむら	136.716873	35.401516
藪田村	やぶたむら	136.72059	35.392699
下奈良村	しもならむら	136.709741	35.390852
日置江村	ひきえむら	136.701759	35.370087
御茶屋新田村	おちややしんでんむら	136.69072	35.36116
高河原村	たかがわらむら	136.704865	35.37915
次木村	なめきむら	136.711349	35.38018
鶉村	うずらむら	136.736106	35.382975
茜部村	あかなべむら	136.752116	35.384615
下川手村	しもかわてむら	136.765273	35.396791
上川手村	かみかわてむら	136.77533	35.403404
領下村	りようげむら	136.78205	35.40769
細畑村	ほそばたむら	136.786385	35.403181
切通村	きりどおしむら	136.796653	35.399891
蔵前村	くらのまえむら	136.803146	35.397909
高田村	たかだむら	136.807332	35.397958
芋島村	いもじまむら	136.80964	35.393574
中島村	なかじまむら	136.806647	35.391017
岩戸村	いわどむら	136.780806	35.419628
北一色村	きたいつしきむら	136.792311	35.415109
野一色村	のいつしきむら	136.806582	35.416701
左兵衛新田	さひようえしんでん	136.807747	35.419445
前一色村	まえいつしきむら	136.797821	35.407055
岩地村	いわちむら	136.807098	35.406224
水海道村	みずかいどうむら	136.812421	35.410262
日野村	ひのむら	136.810764	35.432746
日野新田村	ひのしんでんむら	136.803116	35.43959
早田村	そうでんむら	136.752629	35.434729
池之上村	いけのうえむら	136.748245	35.432455
近島村	ごんのしまむら	136.743011	35.432364
東島村	ひがしじまむら	136.741631	35.425602
菅生村	すごうむら	136.733627	35.42215
西島村	にしじまむら	136.733627	35.42215
北島村	きたじまむら	136.730103	35.427673
萱場村	かやばむら	136.732822	35.43728
旦島村	だんのしまむら	136.725139	35.436849
中島村	なかじまむら	136.725845	35.425346
江口村	えぐちむら	136.72197	35.420944
上福光村	かみふくみつむら	136.7814	35.44501
真福寺村	しんぷくじむら	136.778353	35.448969
中福光村	なかふくみつむら	136.772563	35.451094
雄総村	おぶさむら	136.793118	35.44266
志段見村	しだみむら	136.801682	35.445913
古津村	ふるつむら	136.81662	35.453285
岩崎村	いわさきむら	136.777905	35.466729
三田洞村	みたほらむら	136.795428	35.474714
東粟野村	ひがしあわのむら	136.790965	35.481838
西粟野村	にしあわのむら	136.785828	35.480604
椿洞村	つばきぼらむら	136.761261	35.487896
打越村	うちこしむら	136.768082	35.474239
上城田寺村	かみきだいじむら	136.747192	35.467701
下城田寺村	しもきだいじむら	136.747192	35.467701
上土居村	かみつちいむら	136.764292	35.458129
下土居村	しもつちいむら	136.749069	35.45665
正木村	まさきむら	136.743027	35.454334
鷺山村	さぎやまむら	136.760142	35.446252
則武村	のりたけむら	136.736693	35.446738
河渡村	ごうどむら	136.699158	35.409672
寺田村	てらだむら	136.70845	35.419228
上曾我屋村	かみそがやむら	136.707275	35.426895
下曾我屋村	しもそがやむら	136.707275	35.426895
一日市場村	ひといちばむら	136.714996	35.427052
小島村	こじまむら	136.714996	35.427052
下尻毛村	しもしつけむら	136.715407	35.439478
木田村	きだむら	136.723001	35.442693
川部村	かわべむら	136.707611	35.440582
又丸村	またまるむら	136.703115	35.436778
上尻毛村	かみしつけむら	136.711254	35.444329
東改田村	ひがしかいでんむら	136.71167	35.450228
西改田村	にしかいでんむら	136.701804	35.447501
下西郷村	しもさいごうむら	136.708649	35.45422
小西郷村	こさいごうむら	136.700546	35.453053
上西郷村	かみさいごうむら	136.68573	35.475224
中西郷村	なかさいごうむら	136.692261	35.468102
中村	なかむら	136.708313	35.469219
小野村	このむら	136.712158	35.459763
下鵜飼村	しもうかいむら	136.715103	35.464539
黒野村	くろのむら	136.722939	35.456049
折立村	おりたてむら	136.733765	35.456547
古市場村	ふるいちばむら	136.733658	35.461564
今川村	いまがわむら	136.732838	35.467378
交人村	ましとむら	136.73617	35.469021
洞村	ほらむら	136.719589	35.474186
御望村	ごもむら	136.710449	35.476074
村山村	むらやまむら	136.711639	35.483692
蘆敷村	あじきむら	136.721573	35.495647
石谷村	いしがいむら	136.742172	35.483704
彦坂村	ひこさかむら	136.741718	35.496425
岩利村	いわりむら	136.747833	35.505688
佐野村	さのむら	136.721008	35.512367
則松村	のりまつむら	136.709122	35.49073
東秋沢村	ひがしあきさわむら	136.708145	35.50412
西秋沢村	にしあきさわむら	136.695877	35.502392
雛倉村	ひなくらむら	136.709579	35.526043
奥村	おくむら	136.68924	35.51849
加野村	かのむら	136.832872	35.462073
岩井村	いわいむら	136.813445	35.471883
福富村	ふくとみむら	136.821766	35.481325
石原村	いしはらむら	136.829102	35.468906
太郎丸村	たろうまるむら	136.81442	35.493363
